,stop_lat,stop_code,stop_lon,stop_id,stop_url,parent_station,stop_desc,stop_name,location_type,zone_id,count
0,49.277974,61522.0,-123.127034,11542,,,,Southbound Howe St @ Davie St,0,BUS ZN,20
1,49.248581,53331.0,-122.843968,11543,,,,Northbound Laurentian Cres @ Austin Ave,0,BUS ZN,48
2,49.170215,61521.0,-123.125653,11540,,,,Westbound Westminster Hwy @ Garden City Rd,0,BUS ZN,50
3,49.219164,51114.0,-123.150433,11541,,,,Southbound West Blvd @ W 57 Ave,0,BUS ZN,87
4,49.452388,61528.0,-123.236624,11546,,,,Northbound Hwy 99 Onramp @ Kelvin Grove Way,0,BUS ZN,20
5,49.38635,61527.0,-123.25838,11547,,,,Northbound Horseshoe Bay Dr @ Pasco Rd,0,BUS ZN,20
6,49.157771,61526.0,-123.136495,11544,,,,Northbound No. 3 Rd @ Jones Rd,0,BUS ZN,124
7,49.027511,56113.0,-122.803368,11545,,,,Eastbound Thrift Ave @ Foster St,0,BUS ZN,132
8,49.458538,61531.0,-123.236819,11548,,,,Southbound Isleview Place @ Lions Bay Ave,0,BUS ZN,20
9,49.459217,61530.0,-123.235617,11549,,,,Northbound Crosscreek Rd @ Oceanview Rd,0,BUS ZN,20
10,49.199727,55933.0,-122.949615,5989,,,,22nd Street Station @ Bay 6,0,BUS ZN,111
11,49.198895,55926.0,-122.779318,5982,,,,Westbound 108 Ave @ 160 St,0,BUS ZN,70
12,49.198893,59772.0,-122.783259,5983,,,,Westbound 108 Ave @ 158 St,0,BUS ZN,70
13,49.198899,55924.0,-122.768262,5980,,,,Westbound 108 Ave @ 164 St,0,BUS ZN,70
14,49.19888,55925.0,-122.773703,5981,,,,Westbound 108 Ave @ 162 St,0,BUS ZN,70
15,49.136348,56426.0,-123.181233,6487,,,,Northbound No. 1 Rd @ Fundy Gate,0,BUS ZN,70
16,49.1265,56731.0,-123.189251,6796,,,,Westbound Chatham St @ 5th Ave,0,BUS ZN,84
17,49.126844,56732.0,-123.191741,6797,,,,Northbound 7th Ave @ Chatham St,0,BUS ZN,84
18,49.170264,56729.0,-123.107225,6794,,,,Westbound Westminster Hwy @ 10500 Block,0,BUS ZN,31
19,49.170277,56730.0,-123.114676,6795,,,,Westbound Westminster Hwy @ No. 4 Rd,0,BUS ZN,31
20,49.170374,56727.0,-123.092768,6792,,,,Westbound Westminster Hwy @ No. 5 Rd,0,BUS ZN,31
21,49.170249,56728.0,-123.100461,6793,,,,Westbound Westminster Hwy @ 11000 Block,0,BUS ZN,31
22,49.165042,56725.0,-123.091576,6790,,,,Northbound No. 5 Rd @ 6400 Block,0,BUS ZN,31
23,49.168487,56726.0,-123.091555,6791,,,,Northbound No. 5 Rd @ 6100 Block,0,BUS ZN,31
24,49.128624,56733.0,-123.191727,6798,,,,Northbound 7th Ave @ Richmond St,0,BUS ZN,84
25,49.131834,56734.0,-123.191727,6799,,,,Northbound 7th Ave @ Regent St,0,BUS ZN,84
26,49.266827,50268.0,-123.241849,271,,,,Eastbound University Blvd @ Allison Rd,0,BUS ZN,224
27,49.265812,50270.0,-123.236036,273,,,,Eastbound University Blvd @ 5300 Block,0,BUS ZN,224
28,49.263486,50271.0,-123.229095,274,,,,Eastbound University Blvd @ 5100 Block,0,BUS ZN,224
29,49.265243,50273.0,-123.21585,276,,,,Blanca Loop @ Bay 1,0,BUS ZN,314
30,49.263836,50274.0,-123.214641,277,,,,Eastbound W 10 Ave @ Blanca St,0,BUS ZN,308
31,49.26381,50275.0,-123.211737,278,,,,Eastbound W 10 Ave @ Tolmie St,0,BUS ZN,93
32,49.263764,50276.0,-123.208525,279,,,,Eastbound W 10 Ave @ Sasamat St,0,BUS ZN,308
33,49.268018,61750.0,-122.796872,12018,,,,Eastbound Dewdney Trunk Rd @ Lougheed Hwy,0,BUS ZN,108
34,49.207179,52126.0,-123.123861,2146,,,,Eastbound SW Marine Dr @ Heather St,0,BUS ZN,268
35,49.172878,61897.0,-123.154608,12015,,,,Westbound River Rd @ 6100 Block,0,BUS ZN,21
36,49.227799,61848.0,-122.688454,12016,,,,Northbound 192A St @ Davison Rd,0,BUS ZN,11
37,49.263228,61896.0,-123.256272,12011,,,,Southbound Lower Mall @ University Blvd,0,BUS ZN,53
38,49.268113,61424.0,-123.258499,12010,,,,Southbound West Mall @ NW Marine Dr,0,BUS ZN,53
39,49.25836,61833.0,-123.244207,12013,,,,Northbound East Mall @ Eagles Dr,0,BUS ZN,53
40,49.251694,61893.0,-123.237733,12012,,,,Westbound Ross Dr @ Birney Ave,0,BUS ZN,53
41,49.230625,59031.0,-122.820044,9528,,,,Westbound Shuswap Ave @ North Bend St,0,BUS ZN,85
42,49.299226,58818.0,-122.779039,9259,,,,Westbound Robson Dr @ Kenney St,0,BUS ZN,48
43,49.219666,60776.0,-122.665517,10703,,,,Northbound 200 St @ 119A Ave,0,BUS ZN,125
44,49.110713,60778.0,-122.733614,10702,,,,Northbound 176A St @ 60 Ave,0,BUS ZN,21
45,49.298479,58840.0,-122.80902,9254,,,,Southbound Parkway Blvd @ Tanglewood Lane,0,BUS ZN,54
46,49.297199,58838.0,-122.809458,9255,,,,Southbound Parkway Blvd @ Panorama Dr,0,BUS ZN,54
47,49.119346,55939.0,-122.896549,10707,,,,Eastbound 64 Ave @ Wade Rd,0,BUS ZN,63
48,49.300959,58841.0,-122.807177,9253,,,,Southbound Parkway Blvd @ Salal Cres South,0,BUS ZN,54
49,49.313679,58844.0,-122.799063,9250,,,,Southbound Parkway Blvd @ Turnberry Lane,0,BUS ZN,54
50,49.141079,60566.0,-123.167982,10704,,,,Westbound Williams Rd @ 5100 Block,0,BUS ZN,19
51,49.249037,53481.0,-122.858501,3519,,,,Westbound Austin Ave @ Gatensbury St,0,BUS ZN,49
52,49.24851,53480.0,-122.852517,3518,,,,Southbound Schoolhouse St @ Austin Ave,0,BUS ZN,37
53,49.249139,53475.0,-122.824891,3513,,,,Westbound Austin Ave @ Hickey St,0,BUS ZN,49
54,49.247724,53474.0,-122.824345,3512,,,,Northbound Hickey Dr @ Latimer Ave,0,BUS ZN,49
55,49.245673,53473.0,-122.82432,3511,,,,Northbound Hickey Dr @ Leduc Ave,0,BUS ZN,49
56,49.243607,53472.0,-122.821857,3510,,,,Westbound Hickey Dr @ Balfour Dr,0,BUS ZN,49
57,49.249053,53479.0,-122.844484,3517,,,,Westbound Austin Ave @ Laurentian Cres,0,BUS ZN,49
58,49.249076,53478.0,-122.841516,3516,,,,Westbound Austin Ave @ Linton St,0,BUS ZN,49
59,49.249117,53477.0,-122.836063,3515,,,,Westbound Austin Ave @ Hillcrest St,0,BUS ZN,49
60,49.24913,53476.0,-122.828378,3514,,,,Westbound Austin Ave @ 2300 Block,0,BUS ZN,49
61,49.213286,52663.0,-122.971866,2688,,,,Northbound Gilley Ave @ Clinton St,0,BUS ZN,105
62,49.214658,52664.0,-122.971351,2689,,,,Eastbound Rumble St @ Gilley Ave,0,BUS ZN,105
63,49.211757,52659.0,-122.971972,2684,,,,Southbound Gilley Ave @ Portland St,0,BUS ZN,54
64,49.209909,52660.0,-122.972637,2685,,,,Southbound Gilley Ave @ Ewart St,0,BUS ZN,54
65,49.209017,52661.0,-122.973063,2686,,,,Southbound Gilley Ave @ Carson St,0,BUS ZN,54
66,49.212958,52655.0,-122.982684,2680,,,,Eastbound Clinton St @ Macpherson Ave,0,BUS ZN,52
67,49.21293,52656.0,-122.979839,2681,,,,Eastbound Clinton St @ Plum Ave,0,BUS ZN,52
68,49.212912,52657.0,-122.977072,2682,,,,Eastbound Clinton St @ Buller Ave,0,BUS ZN,52
69,49.212889,52658.0,-122.974425,2683,,,,Eastbound Clinton St @ Curragh Ave,0,BUS ZN,52
70,49.278914,50098.0,-123.12964,98,,,,Southbound Burrard St @ Davie St,0,BUS ZN,121
71,49.280707,50091.0,-123.104998,91,,,,Westbound W Pender St @ Carrall St,0,BUS ZN,453
72,49.28129,50093.0,-123.108213,93,,,,Westbound W Pender St @ Abbott St,0,BUS ZN,453
73,49.2063,52120.0,-123.134764,2140,,,,Southbound Hudson St @ W 72 Ave,0,BUS ZN,111
74,49.283818,50095.0,-123.113429,95,,,,Westbound W Pender St @ Seymour St,0,BUS ZN,681
75,49.285523,50097.0,-123.116055,97,,,,Westbound W Pender St @ Howe St,0,BUS ZN,356
76,49.284575,50096.0,-123.114596,96,,,,Westbound W Pender St @ Granville St,0,BUS ZN,453
77,49.232216,51168.0,-123.010599,1177,,,,Westbound Kingsway @ Barker Ave,0,BUS ZN,87
78,49.231423,51167.0,-123.008159,1176,,,,Westbound Kingsway @ Wilson Ave,0,BUS ZN,87
79,49.230542,51166.0,-123.00553,1175,,,,Westbound Kingsway @ Willingdon Ave,0,BUS ZN,87
80,49.228005,51165.0,-123.007012,1174,,,,Northbound Willingdon Ave @ Central Blvd,0,BUS ZN,198
81,49.226085,51164.0,-123.002888,1173,,,,Metrotown Station @ Bay 2,0,BUS ZN,176
82,49.227271,51163.0,-123.006974,1172,,,,Eastbound Central Blvd @ Willingdon Ave,0,BUS ZN,447
83,49.229565,51162.0,-123.005715,1171,,,,Southbound Willingdon Ave @ Kemp St,0,BUS ZN,207
84,49.230995,51161.0,-123.007485,1170,,,,Eastbound Kingsway @ Wilson Ave,0,BUS ZN,100
85,49.23266,51170.0,-123.019689,1179,,,,Westbound Kingsway @ Smith Ave,0,BUS ZN,87
86,49.232908,51169.0,-123.016178,1178,,,,Westbound Kingsway @ Inman Ave,0,BUS ZN,87
87,49.059803,57118.0,-122.669643,7188,,,,Southbound 200 St @ 32 Ave,0,BUS ZN,18
88,49.057061,57119.0,-122.669574,7189,,,,Southbound 200 St @ 30 Ave,0,BUS ZN,18
89,49.06746,57115.0,-122.663166,7185,,,,Westbound 36 Ave @ 202A St,0,BUS ZN,17
90,49.0671,57116.0,-122.669636,7186,,,,Southbound 200 St @ 36 Ave,0,BUS ZN,58
91,49.062347,57117.0,-122.669595,7187,,,,Southbound 200 St @ 33A Ave,0,BUS ZN,58
92,49.205733,50866.0,-123.140764,873,,,,Southbound Granville St @ SW Marine Dr,0,BUS ZN,91
93,49.250923,60590.0,-122.948198,12831,,,,Eastbound Government Rd @ Phillips Ave,0,BUS ZN,44
94,49.263567,59467.0,-122.783538,12830,,,,Northbound Maple St @ McAllister Ave,0,BUS ZN,114
95,49.317665,51754.0,-123.021073,12837,,,,Westbound Purcell Way @ Skeena Rd,0,BUS ZN,76
96,49.266331,60516.0,-123.004628,12836,,,,Brentwood Station @ Bay 5,0,BUS ZN,237
97,49.266305,60515.0,-123.003908,12835,,,,Brentwood Station @ Bay 4,0,BUS ZN,154
98,49.328504,57943.0,-123.081606,8018,,,,Southbound Jones Ave @ W 21 St,0,BUS ZN,0
99,49.261089,60585.0,-122.944267,12839,,,,Eastbound Broadway @ Camrose Dr,0,BUS ZN,36
100,49.261367,60580.0,-122.945529,12838,,,,Westbound Broadway @ Camrose Dr,0,BUS ZN,36
101,49.266503,57938.0,-123.237822,8013,,,,Eastbound University Blvd @ Acadia Rd,0,BUS ZN,224
102,49.162091,58238.0,-122.90202,8542,,,,Northbound 116 St @ Nordel Way,0,BUS ZN,39
103,49.068845,57383.0,-123.077607,7456,,,,Northbound Arthur Dr @ 36 Ave,0,BUS ZN,61
104,49.070616,57384.0,-123.077691,7457,,,,Northbound Arthur Dr @ 3700 Block,0,BUS ZN,61
105,49.065652,57382.0,-123.077255,7455,,,,Northbound Arthur Dr @ 34B Ave,0,BUS ZN,61
106,49.054705,57380.0,-123.076853,7453,,,,Northbound 53 St @ 28 Ave,0,BUS ZN,61
107,49.035721,57377.0,-123.06846,7450,,,,South Delta Exchange @ Bay 1,0,BUS ZN,138
108,49.340565,54541.0,-123.098203,4593,,,,Southbound Highland Blvd @ Kennedy Ave,0,BUS ZN,48
109,49.345014,54538.0,-123.09457,4590,,,,Southbound Highland Blvd @ Sunnycrest Dr,0,BUS ZN,48
110,49.075079,57385.0,-123.078997,7458,,,,Northbound Arthur Dr @ 3900 Block,0,BUS ZN,61
111,49.0802,57386.0,-123.078531,7459,,,,Northbound Arthur Dr @ Whitworth Cres,0,BUS ZN,61
112,49.343211,54539.0,-123.096042,4591,,,,Southbound Highland Blvd @ Beaumont Dr,0,BUS ZN,48
113,49.331579,54544.0,-123.117403,4596,,,,Southbound Capilano Rd @ Hwy One Overpass,0,BUS ZN,52
114,49.243026,52719.0,-123.017349,2744,,,,Westbound Moscrop St @ Inman Ave,0,BUS ZN,49
115,49.255589,52722.0,-123.01105,2747,,,,Northbound Gilmore Diversion @ Canada Way,0,BUS ZN,49
116,49.253243,52721.0,-123.010616,2746,,,,Northbound Gilmore Way @ Canada Way,0,BUS ZN,49
117,49.199,58124.0,-122.849243,10884,,,,Gateway Station @ Bay 2,0,BUS ZN,159
118,49.219454,61064.0,-122.597616,10885,,,,Haney Place @ Bay 1,0,BUS ZN,91
119,49.219451,61063.0,-122.59727,10886,,,,Haney Place @ Bay 2,0,BUS ZN,77
120,49.21945,61062.0,-122.596908,10887,,,,Haney Place @ Bay 3,0,BUS ZN,38
121,49.189699,61035.0,-122.847774,10880,,,,Surrey Central Station @ Bay 12,0,BUS ZN,488
122,49.189684,61036.0,-122.847558,10881,,,,Surrey Central Station @ Bay 13,0,BUS ZN,108
123,49.336608,59526.0,-123.038743,10882,,,,Lynn Valley @ Bay 1,0,BUS ZN,239
124,49.260509,52723.0,-123.013819,2748,,,,Northbound Gilmore Diversion @ Myrtle St,0,BUS ZN,49
125,49.219453,61061.0,-122.596658,10888,,,,Haney Place @ Bay 4,0,BUS ZN,184
126,49.219508,61060.0,-122.596543,10889,,,,Haney Place @ Bay 5,0,BUS ZN,53
127,49.339994,54547.0,-123.114328,4599,,,,Northbound Capilano Rd @ Ridgewood Dr,0,BUS ZN,58
128,49.223714,52296.0,-122.923659,2318,,,,Westbound 12 Ave @ 2nd St,0,BUS ZN,41
129,49.064327,55472.0,-122.816986,5525,,,,Southbound King George Blvd @ 34 Ave,0,BUS ZN,177
130,49.183992,56471.0,-123.124786,6532,,,,Southbound Garden City Rd @ Cambie Rd,0,BUS ZN,102
131,49.229189,52292.0,-122.923124,2314,,,,Westbound 16 Ave @ Newcombe St,0,BUS ZN,41
132,49.227572,52293.0,-122.924862,2315,,,,Southbound 1st St @ 16 Ave,0,BUS ZN,41
133,49.268471,50389.0,-123.181214,393,,,,Eastbound W 4th Ave @ Collingwood St,0,BUS ZN,145
134,49.234268,50388.0,-123.140768,392,,,,Eastbound W 41 Ave @ Granville St,0,BUS ZN,77
135,49.2343,50386.0,-123.142893,390,,,,Eastbound W 41 Ave @ Adera St,0,BUS ZN,77
136,49.268274,50393.0,-123.167779,397,,,,Eastbound W 4th Ave @ Macdonald St,0,BUS ZN,349
137,49.268236,50394.0,-123.164123,398,,,,Eastbound W 4th Ave @ Trafalgar St,0,BUS ZN,235
138,49.233279,52287.0,-122.908658,2309,,,,Westbound Armstrong Ave @ Langley St,0,BUS ZN,41
139,49.235277,52286.0,-122.904958,2308,,,,Westbound Armstrong Ave @ Cariboo Rd,0,BUS ZN,41
140,49.343781,54677.0,-123.188567,4729,,,,Westbound Queens Ave @ 27 St,0,BUS ZN,25
141,49.34238,54676.0,-123.185164,4728,,,,Westbound Queens Ave @ 26 St,0,BUS ZN,25
142,49.342226,54673.0,-123.174348,4725,,,,Westbound Queens Ave @ Orchard Way,0,BUS ZN,25
143,49.342219,54672.0,-123.173683,4724,,,,Westbound Queens Ave @ Orchard Way,0,BUS ZN,25
144,49.342323,54675.0,-123.18244,4727,,,,Westbound Queens Ave @ 2500 Block,0,BUS ZN,25
145,49.342288,54674.0,-123.179274,4726,,,,Westbound Queens Ave @ 2400 Block,0,BUS ZN,25
146,49.341891,54669.0,-123.165756,4721,,,,Westbound Queens Ave @ 19 St,0,BUS ZN,25
147,49.341907,54668.0,-123.163435,4720,,,,Westbound Queens Ave @ 18 St,0,BUS ZN,25
148,49.341849,54671.0,-123.171085,4723,,,,Westbound Queens Ave @ 22 St,0,BUS ZN,25
149,49.238494,52284.0,-122.907245,2306,,,,Southbound Cariboo Rd @ 16 Ave,0,BUS ZN,41
150,49.195514,61380.0,-123.126006,11289,,99907.0,,Bridgeport Station @ Platform 1,0,ZN 2,300
151,49.195558,61379.0,-123.126076,11288,,99907.0,,Bridgeport Station @ Platform 2,0,ZN 2,304
152,49.19876,55790.0,-122.844888,5845,,,,Eastbound 108 Ave @ King George Blvd,0,BUS ZN,162
153,49.198812,55789.0,-122.85022,5844,,,,Gateway Station @ Bay 3,0,BUS ZN,162
154,49.198843,55788.0,-122.853317,5843,,,,Eastbound 108 Ave @ 133 St,0,BUS ZN,43
155,49.198872,55787.0,-122.855891,5842,,,,Eastbound 108 Ave @ 132 St,0,BUS ZN,43
156,49.198881,55786.0,-122.86201,5841,,,,Eastbound 108 Ave @ 130 St,0,BUS ZN,43
157,49.199078,55785.0,-122.866944,5840,,,,Eastbound 108 Ave @ 128 St,0,BUS ZN,43
158,49.249172,61372.0,-123.115228,11281,,99911.0,,King Edward Station @ Platform 1,0,ZN 1,296
159,49.249186,61371.0,-123.115716,11280,,99911.0,,King Edward Station @ Platform 2,0,ZN 1,299
160,49.233731,61374.0,-123.116176,11283,,99910.0,,Oakridge-41st Avenue Station @ Platform 1,0,ZN 1,296
161,49.233747,61373.0,-123.116422,11282,,99910.0,,Oakridge-41st Avenue Station @ Platform 2,0,ZN 1,299
162,49.225709,61376.0,-123.116289,11285,,99909.0,,Langara-49th Avenue Station @ Platform 1,0,ZN 1,296
163,49.225743,61375.0,-123.116752,11284,,99909.0,,Langara-49th Avenue Station @ Platform 2,0,ZN 1,299
164,49.209663,61378.0,-123.116921,11287,,99908.0,,Marine Drive Station @ Platform 1,0,ZN 1,296
165,49.209661,61377.0,-123.117078,11286,,99908.0,,Marine Drive Station @ Platform 2,0,ZN 1,299
166,49.239063,59385.0,-122.774036,3749,,,,Westbound Citadel Dr @ Pitt River Rd,0,BUS ZN,42
167,49.35261,54568.0,-123.260744,4620,,,,Southbound Marine Dr @ Gallagher Place,0,BUS ZN,39
168,49.350873,54569.0,-123.266375,4621,,,,Southbound Marine Dr @ Parthenon Place,0,BUS ZN,39
169,49.349229,54570.0,-123.266848,4622,,,,Southbound Marine Dr @ Kew Cliff Rd,0,BUS ZN,39
170,49.34602,54571.0,-123.26606,4623,,,,Southbound Marine Dr @ 5200 Block,0,BUS ZN,39
171,49.341932,54572.0,-123.265371,4624,,,,Southbound Marine Dr @ Crossway,0,BUS ZN,39
172,49.34064,54573.0,-123.26306,4625,,,,Eastbound Marine Dr @ Beacon Lane,0,BUS ZN,39
173,49.340727,54574.0,-123.258861,4626,,,,Eastbound Marine Dr @ The Dale,0,BUS ZN,39
174,49.340799,54575.0,-123.252945,4627,,,,Eastbound Marine Dr @ McKenzie Dr,0,BUS ZN,39
175,49.340937,54576.0,-123.247274,4628,,,,Eastbound Marine Dr @ N Piccadilly Rd,0,BUS ZN,39
176,49.340623,54577.0,-123.238718,4629,,,,Eastbound Marine Dr @ Morgan Cres,0,BUS ZN,62
177,49.045676,56347.0,-122.790735,11757,,,,Westbound 24 Ave @ 156 St,0,BUS ZN,48
178,49.045701,56358.0,-122.798085,11756,,,,Westbound 24 Ave @ 153 St,0,BUS ZN,40
179,49.045525,56380.0,-122.800528,11755,,,,Eastbound 24 Ave @ 152 St,0,BUS ZN,40
180,49.118307,61668.0,-122.67461,11754,,,,Northbound 198 St @ 64 Ave,0,BUS ZN,80
181,49.060208,61667.0,-122.670723,11753,,,,Westbound 32 Ave @ 200 St,0,BUS ZN,40
182,49.060048,61663.0,-122.690254,11752,,,,Eastbound 32 Ave @ 192 St,0,BUS ZN,40
183,49.059741,61664.0,-122.691638,11751,,,,Southbound 192 St @ 32 Ave,0,BUS ZN,40
184,49.052486,61642.0,-122.691608,11750,,,,Southbound 192 St @ 28 Ave,0,BUS ZN,40
185,49.254064,61579.0,-123.23498,11759,,,,Southbound Wesbrook Mall @ Birney Ave,0,BUS ZN,175
186,49.247646,61581.0,-123.232002,11758,,,,Southbound Wesbrook Mall @ Triumf Centre,0,BUS ZN,122
187,49.269455,50179.0,-123.100505,179,,,,Northbound Main St @ E 2nd Ave,0,BUS ZN,253
188,49.266719,50178.0,-123.100662,178,,,,Northbound Main St @ E 5th Ave,0,BUS ZN,253
189,49.265339,50177.0,-123.100685,177,,,,Northbound Main St @ E 6th Ave,0,BUS ZN,253
190,49.263233,50176.0,-123.100792,176,,,,Northbound Main St @ E Broadway,0,BUS ZN,85
191,49.260528,50174.0,-123.100888,174,,,,Northbound Main St @ E 12 Ave,0,BUS ZN,85
192,49.258782,59582.0,-123.100989,173,,,,Northbound Main St @ E 14 Ave,0,BUS ZN,85
193,49.255006,59835.0,-123.100984,171,,,,Northbound Main St @ E 18 Ave,0,BUS ZN,85
194,49.253226,59836.0,-123.100763,170,,,,Northbound Main St @ E 20 Ave,0,BUS ZN,85
195,49.206391,52704.0,-123.015277,10390,,,,Southbound Roseberry Ave @ Keith St,0,BUS ZN,60
196,49.284576,59832.0,-123.117067,10399,,,,Southbound Howe St @ Dunsmuir St,0,BUS ZN,43
197,49.089488,57147.0,-122.642323,7218,,,,Eastbound 48 Ave @ 210 St,0,BUS ZN,18
198,49.089411,57148.0,-122.628948,7219,,,,Eastbound 48 Ave @ 214A St,0,BUS ZN,18
199,49.116584,57139.0,-122.685541,7210,,,,Westbound Fraser Hwy @ 194 St,0,BUS ZN,86
200,49.18822,57142.0,-122.845209,7213,,,,Northbound King George Blvd @ 102 Ave,0,BUS ZN,86
201,49.106449,57143.0,-122.654727,7214,,,,Langley Centre @ Bay 5,0,BUS ZN,208
202,49.089503,57146.0,-122.645445,7217,,,,Eastbound 48 Ave @ 208 St,0,BUS ZN,36
203,49.03884,56157.0,-122.867343,6217,,,,Northbound 128 St @ 20 Ave,0,BUS ZN,89
204,49.248611,60084.0,-122.896818,12227,,99926.0,,Lougheed Town Centre Station @ Platform 3,0,ZN 2,255
205,49.039507,59542.0,-123.090426,12224,,,,Southbound Salish Sea Dr @ Canoe Pass Way,0,BUS ZN,18
206,49.038251,59547.0,-123.090098,12225,,,,Northbound Salish Sea Dr @ Blue Heron Dr,0,BUS ZN,18
207,49.040314,59511.0,-123.087622,12222,,,,Westbound Canoe Pass Way @ Mall Access Rd,0,BUS ZN,18
208,49.04011,59541.0,-123.089288,12223,,,,Eastbound Canoe Pass Way @ Salish Sea Dr,0,BUS ZN,18
209,49.041495,59510.0,-123.082095,12220,,,,Westbound Canoe Pass Way @ 52 St,0,BUS ZN,18
210,49.040632,59532.0,-123.086041,12221,,,,Eastbound Canoe Pass Way @ Mall Access Rd,0,BUS ZN,18
211,49.261421,60085.0,-122.889853,12228,,99927.0,,Burquitlam Station @ Platform 1,0,ZN 3,254
212,49.261375,60086.0,-122.889784,12229,,99927.0,,Burquitlam Station @ Platform 2,0,ZN 3,251
213,49.140988,56754.0,-123.183774,6819,,,,Eastbound Williams Rd @ 2nd Ave,0,BUS ZN,84
214,49.140979,56753.0,-123.186546,6818,,,,Eastbound Williams Rd @ 4th Ave,0,BUS ZN,84
215,49.133441,56745.0,-123.151449,6810,,,,Eastbound Steveston Hwy @ Constable Gate,0,BUS ZN,46
216,49.134063,56748.0,-123.191743,6813,,,,Northbound Springmont Gate @ Steveston Hwy,0,BUS ZN,84
217,49.137315,56750.0,-123.19274,6815,,,,Northbound Springmont Dr @ Springside Place,0,BUS ZN,84
218,49.135962,56749.0,-123.191846,6814,,,,Northbound Springmont Dr @ Springmont Gate,0,BUS ZN,84
219,49.140962,56752.0,-123.190977,6817,,,,Eastbound Williams Rd @ Springmont Dr,0,BUS ZN,84
220,49.139845,58100.0,-123.191646,6816,,,,Northbound Springmont Dr @ Springhill Cres,0,BUS ZN,84
221,49.205995,52425.0,-122.911456,10578,,,,Southbound 6th St @ Royal Ave,0,BUS ZN,103
222,49.144143,60070.0,-123.001707,10574,,,,Southbound 80 St @ River Way,0,BUS ZN,72
223,49.145467,60069.0,-122.997441,10575,,,,Westbound River Way @ 82 St,0,BUS ZN,72
224,49.144798,60071.0,-123.000193,10576,,,,Eastbound River Way @ 80 St,0,BUS ZN,73
225,49.1461,60072.0,-122.996558,10577,,,,Northbound 82 St @ River Way,0,BUS ZN,73
226,49.251669,58404.0,-122.852277,8848,,,,Northbound Schoolhouse St @ King Albert Ave,0,BUS ZN,36
227,49.253833,58405.0,-122.851605,8849,,,,Eastbound Winslow Ave @ Schoolhouse St,0,BUS ZN,72
228,49.225896,51968.0,-123.112498,1985,,,,Eastbound W 49 Ave @ Alberta St,0,BUS ZN,140
229,49.023834,58478.0,-122.794407,8840,,,,Eastbound Buena Vista Ave @ Dolphin St,0,BUS ZN,35
230,49.038384,58315.0,-122.822797,8841,,,,Eastbound 20 Ave @ 144 St,0,BUS ZN,27
231,49.276557,58227.0,-122.86592,8845,,,,Eastbound St. Johns St @ Albert St,0,BUS ZN,80
232,49.260186,58460.0,-122.937447,8846,,,,Northbound Lake City Way @ Express St,0,BUS ZN,74
233,49.249301,58403.0,-122.852353,8847,,,,Northbound Schoolhouse St @ Austin Ave,0,BUS ZN,36
234,49.220491,57596.0,-122.617261,7669,,,,Eastbound Dewdney Trunk Rd @ Wicklow Way,0,BUS ZN,113
235,49.220479,57595.0,-122.622111,7668,,,,Eastbound Dewdney Trunk Rd @ 216 St,0,BUS ZN,113
236,49.232733,60402.0,-123.066544,12667,,,,Westbound E 41 Ave @ Victoria Dr,0,BUS ZN,100
237,49.220455,57590.0,-122.650072,7663,,,,Eastbound Dewdney Trunk Rd @ 206 St,0,BUS ZN,113
238,49.221322,57589.0,-122.654946,7662,,,,Eastbound Dewdney Trunk Rd @ 203 St,0,BUS ZN,113
239,49.220464,57592.0,-122.638531,7665,,,,Eastbound Dewdney Trunk Rd @ 210 St,0,BUS ZN,113
240,49.220441,57591.0,-122.646559,7664,,,,Eastbound Dewdney Trunk Rd @ 207A St,0,BUS ZN,113
241,49.220515,57594.0,-122.627494,7667,,,,Eastbound Dewdney Trunk Rd @ 214 St,0,BUS ZN,113
242,49.220485,57593.0,-122.631294,7666,,,,Eastbound Dewdney Trunk Rd @ Laity St,0,BUS ZN,113
243,49.317205,51755.0,-123.024083,1769,,,,Southbound Lillooet Rd @ Purcell Way,0,BUS ZN,128
244,49.232982,60399.0,-123.102441,12664,,,,Eastbound E 41 Ave @ Main St,0,BUS ZN,79
245,49.309148,51749.0,-123.031976,1763,,,,Northbound Mountain Hwy @ Crown St,0,BUS ZN,196
246,49.283253,51746.0,-123.031278,1760,,,,Northbound Cassiar Connector @ 100 Block,0,BUS ZN,113
247,49.315778,51752.0,-123.023902,1766,,,,Northbound Lillooet Rd @ 1000 Block,0,BUS ZN,127
248,49.317472,51753.0,-123.023477,1767,,,,Eastbound Purcell Way @ Lillooet Rd,0,BUS ZN,153
249,49.310961,51750.0,-123.032543,1764,,,,Northbound Mountain Hwy @ Hunter St,0,BUS ZN,196
250,49.254756,50685.0,-123.056762,692,,,,Southbound Nanaimo St @ E 17 Ave,0,BUS ZN,74
251,49.252026,50686.0,-123.056768,693,,,,Southbound Nanaimo St @ E 20 Ave,0,BUS ZN,74
252,49.250553,51532.0,-123.043474,1544,,,,Eastbound E 22 Ave @ Boyd Diversion,0,BUS ZN,120
253,49.250535,51533.0,-123.038654,1545,,,,Eastbound E 22 Ave @ Lillooet St,0,BUS ZN,120
254,49.250567,51530.0,-123.049111,1542,,,,Eastbound E 22 Ave @ Slocan St,0,BUS ZN,120
255,49.250547,50690.0,-123.055999,697,,,,Eastbound E 22 Ave @ Nanaimo St,0,BUS ZN,120
