,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,count
1652,3877,101591,"Duke Rd E, 3830 block",,48.388343,-123.502644,,,0,,2,10
1653,3894,101610,Duke Rd E at Gilbert,,48.388356,-123.504101,,,0,,2,10
1654,3917,101636,Duke Rd W at Cliff,,48.391583,-123.508404,,,0,,2,10
1655,3945,101666,Metchosin at Duke Rd W,,48.393032,-123.510818,,,0,,2,10
1656,4012,101734,Metchosin at Lomax,,48.391824,-123.521231,,,0,,2,10
1657,4036,101758,Metchosin at Pears,,48.389479,-123.526072,,,0,,2,10
1658,4058,101780,Metchosin at Witty Beach,,48.384341,-123.526991,,,0,,2,10
1659,4072,101794,Metchosin at Wootton,,48.382176,-123.52908,,,0,,2,10
1660,2822,100508,Metchosin at Wootton,,48.381022,-123.530202,,,0,,2,10
1661,4082,101805,William Head at Happy Valley,,48.379265,-123.531736,,,0,,2,10
1662,4089,101812,William Head at Parry,,48.377022,-123.532794,,,0,,2,10
1663,4102,101826,"William Head, 4550 block",,48.375055,-123.533928,,,0,,2,10
1664,4130,101855,Taylor at William Head,,48.369213,-123.539522,,,0,,2,10
1665,4145,101871,William Head at Lombard,,48.36518,-123.543663,,,0,,2,10
1666,4154,101880,William Head at Boblaw,,48.358531,-123.545285,,,0,,2,17
1667,53601,100465,William Head at Sandgate,,48.353257,-123.547301,,,0,,2,17
1668,53565,100429,William Head at Pearson College,,48.351303,-123.546299,,,0,,2,17
1669,4647,102447,William Head Institution,,48.339518,-123.541834,,,0,,2,17
1670,53571,100435,William Head at Pearson College,,48.351327,-123.546248,,,0,,2,17
1671,4159,101887,William Head at Sandgate,,48.353553,-123.547332,,,0,,2,17
1672,4153,101879,William Head at Boblaw,,48.358227,-123.545209,,,0,,2,17
1673,4148,101874,Lombard at Tavane,,48.366597,-123.548567,,,0,,2,10
1674,4149,101875,Rocky Point at Arden,,48.368944,-123.550363,,,0,,2,13
1675,4142,101868,Rocky Point at Taylor,,48.371779,-123.547291,,,0,,2,13
1676,4136,101862,Rocky Point at Walpole,,48.374062,-123.544414,,,0,,2,13
1677,4122,101847,"Rocky Point, 4540 block",,48.377461,-123.541506,,,0,,2,13
1678,4093,101816,Happy Valley at Rocky Point,,48.382458,-123.538379,,,0,,2,13
1679,4107,101832,"Happy Valley, 4360 block",,48.385138,-123.542259,,,0,,2,13
1680,4111,101836,"Happy Valley, 4350 block",,48.386459,-123.544237,,,0,,2,13
1681,4116,101841,Happy Valley at Bennett,,48.388784,-123.547584,,,0,,2,13
1682,4126,101851,Happy Valley at Lindholm,,48.393208,-123.551197,,,0,,2,13
1683,4123,101848,Happy Valley at Brookview,,48.397345,-123.551141,,,0,,2,13
1684,4117,101842,Happy Valley at Glen Forest,,48.399337,-123.550826,,,0,,2,13
1685,4112,101837,Happy Valley at Flesh,,48.402091,-123.550221,,,0,,2,13
1686,4104,101829,Happy Valley at Neild,,48.404825,-123.547498,,,0,,2,13
1687,4077,101800,Happy Valley at Centremont,,48.407555,-123.541539,,,0,,2,13
1688,4074,101797,Happy Valley at Wild Ridge,,48.409835,-123.539667,,,0,,2,13
1689,4070,101792,Happy Valley at Lomalinda,,48.410984,-123.538028,,,0,,2,13
1690,4054,101776,Happy Valley at Vitality,,48.412489,-123.534645,,,0,,2,13
1691,4043,101765,Happy Valley at Dicker,,48.41351,-123.53301,,,0,,2,13
1692,4035,101757,Marwood at Hazelwood,,48.429166,-123.532012,,,0,,2,16
1693,4078,101801,Sooke Rd. at Chidlow,,48.429443,-123.538088,,,0,,2,54
1694,4052,101774,Sooke Rd. at Penwood,,48.43078,-123.534192,,,0,,2,54
1695,4022,101744,Sooke Rd. at Ronald,,48.432385,-123.529689,,,0,,2,54
1696,4007,101729,Glen Lake at Page,,48.434203,-123.525545,,,0,,2,16
1697,4011,101733,Glen Lake at Colbourne,,48.436093,-123.525771,,,0,,2,16
1698,4017,101739,Glen Lake at Waterlily,,48.438548,-123.527605,,,0,,2,16
1699,4032,101754,Glen Lake at Kathlynn,,48.439727,-123.529082,,,0,,2,16
1700,4030,101752,Glen Lake at Glenview,,48.441379,-123.528761,,,0,,2,16
1701,4023,101745,Glen Lake at Springhill,,48.442612,-123.526287,,,0,,2,16
1702,4004,101726,Jenkins at Glen Lake,,48.44182,-123.522758,,,0,,2,16
1703,3988,101710,Jenkins at Haslam,,48.441664,-123.519892,,,0,,2,16
1704,3967,101689,Jenkins at Hull,,48.441344,-123.51685,,,0,,2,16
1705,3939,101659,Jenkins at Avrill,,48.44061,-123.513063,,,0,,2,16
1706,4047,101769,Happy Valley at Dicker,,48.413707,-123.53319,,,0,,2,10
1707,4053,101775,Happy Valley at Vitality,,48.412671,-123.534565,,,0,,2,10
1708,4071,101793,Happy Valley at Lomalinda,,48.411225,-123.537874,,,0,,2,10
1709,4075,101798,Happy Valley at Wild Ridge,,48.40965,-123.539993,,,0,,2,10
1710,4079,101802,Happy Valley at Winter,,48.407949,-123.541458,,,0,,2,10
1711,4105,101830,Happy Valley at Neild,,48.404776,-123.547851,,,0,,2,10
1712,4114,101839,Happy Valley at Flesh,,48.401975,-123.550484,,,0,,2,10
1713,4120,101845,Happy Valley at Glen Forest,,48.399302,-123.551022,,,0,,2,10
1714,4124,101849,Happy Valley at Brookview,,48.397353,-123.551329,,,0,,2,10
1715,4128,101853,Happy Valley at Lindholm,,48.392906,-123.550966,,,0,,2,10
1716,4118,101843,Happy Valley at Bennett,,48.388646,-123.547674,,,0,,2,10
1717,4110,101835,"Happy Valley, 4340 block",,48.386408,-123.544478,,,0,,2,10
1718,4106,101831,"Happy Valley, 4370 block",,48.384447,-123.541635,,,0,,2,10
1719,4095,101819,Happy Valley at Rocky Point,,48.382477,-123.538653,,,0,,2,10
1720,4113,101838,"Rocky Point, 4540 block",,48.377306,-123.541865,,,0,,2,10
1721,4134,101859,Rocky Point at Walpole,,48.374361,-123.544343,,,0,,2,10
1722,4144,101870,Rocky Point at Tiswilde,,48.371668,-123.547752,,,0,,2,10
1723,4150,101876,Rocky Point at Arden,,48.369014,-123.550517,,,0,,2,10
1724,4151,101877,Lombard at Tavane,,48.366579,-123.548922,,,0,,2,7
1725,4143,101869,William Head at Lombard,,48.36506,-123.543555,,,0,,2,7
1726,4133,101858,William Head at Taylor,,48.36895,-123.539564,,,0,,2,7
1727,4094,101818,"William Head, 4550 block",,48.374924,-123.533806,,,0,,2,7
1728,4088,101811,William Head at Parry,,48.376966,-123.53259,,,0,,2,7
1729,4076,101799,Metchosin at Happy Valley,,48.380288,-123.530672,,,0,,2,7
1730,4069,101791,Metchosin at Wootton,,48.382051,-123.528961,,,0,,2,7
1731,4060,101782,Metchosin at Witty Beach,,48.384055,-123.526956,,,0,,2,7
1732,4029,101751,Metchosin at Pears,,48.389744,-123.525569,,,0,,2,7
1733,4006,101728,Metchosin at Lomax,,48.391728,-123.520751,,,0,,2,7
1734,3943,101664,Metchosin at Duke Rd W,,48.392963,-123.510599,,,0,,2,7
1735,3925,101644,Duke Rd W at Cliff,,48.391512,-123.508576,,,0,,2,7
1736,3900,101619,Duke Rd E at Gilbert,,48.38822,-123.504166,,,0,,2,7
1737,3874,101588,"Duke Rd E, 3810 block",,48.387845,-123.501475,,,0,,2,7
1738,3840,101551,"Duke Rd E, 3770 block",,48.389159,-123.498309,,,0,,2,7
1739,3826,101537,Duke Rd E at Chapel Heights,,48.390966,-123.497013,,,0,,2,7
1740,3806,101517,Duke Rd E at Dutnall,,48.393615,-123.4957,,,0,,2,7
1741,3791,101502,Duke Rd E at Haystock,,48.397123,-123.495469,,,0,,2,7
1742,3788,101499,Metchosin at Pelican,,48.39854,-123.494531,,,0,,2,7
1743,3740,101451,Metchosin at Farhill,,48.399987,-123.490533,,,0,,2,7
1744,3859,101570,"Latoria, 570 block",,48.40757,-123.507013,,,0,,2,17
1745,4664,104082,Leigh at Goldstream,,48.450018,-123.518237,,,0,,2,17
1746,4665,104083,Leigh at Hwy 1 s/b ramp,,48.454139,-123.519126,,,0,,2,17
1747,3890,101606,Bellamy at Larabie,,48.469353,-123.491523,,,0,,2,31
1748,3888,101604,Gourman at Bellamy,,48.470564,-123.490104,,,0,,2,63
1749,3910,101629,Gourman at Brandy,,48.470562,-123.492904,,,0,,2,32
1750,3903,101622,Goldie at Bellamy,,48.468443,-123.493394,,,0,,2,32
1751,3348,101048,"McCallum Rd, 799 Block - Costco driveway",,48.45925,-123.502676,,,0,,2,15
1752,4666,104084,Leigh at Hwy 1 s/b ramp,,48.452859,-123.518903,,,0,,2,15
1753,3954,101675,Jacklin at Cecil Blogg,,48.43061,-123.517431,,,0,,2,10
1754,3937,101657,"Walfred, 910 block",,48.428826,-123.515528,,,0,,2,10
1755,3915,101634,"Walfred, 900 block",,48.427515,-123.51425,,,0,,2,10
1756,3885,101601,Cuaulta at Zapata,,48.426496,-123.511482,,,0,,2,10
1757,3870,101583,"Cuaulta, 790 block",,48.425537,-123.509763,,,0,,2,10
1758,3875,101589,"Bexhill, 730 block",,48.423515,-123.51047,,,0,,2,10
1759,3865,101576,Fulton at Karger,,48.421281,-123.508723,,,0,,2,10
1760,3880,101595,Fulton at Sunheights,,48.419841,-123.511215,,,0,,2,10
1761,3895,101611,Sunheights at Claudette,,48.420733,-123.512465,,,0,,2,10
1762,3924,101643,Sunheights at Batting,,48.418936,-123.514863,,,0,,2,10
1763,3933,101653,Sunheights at Columbus,,48.417271,-123.515676,,,0,,2,10
1764,3923,101642,Desmond at Wendey,,48.41398,-123.514722,,,0,,2,10
1765,3757,101468,Wishart at Acland,,48.420406,-123.495369,,,0,,2,10
1766,3733,101444,Wishart at Owens,,48.421972,-123.492973,,,0,,2,10
1767,3722,101433,Wishart at Allandale,,48.424655,-123.491453,,,0,,2,10
1768,3891,101607,Kelly at Reunion,,48.438831,-123.509331,,,0,,2,10
1769,4669,104087,Wishart at Allendale,,48.424685,-123.491654,,,0,,2,11
1770,4670,104088,Wishart at Tipton,,48.422055,-123.493176,,,0,,2,11
1771,4675,104093,Latoria at Bezanton,,48.407185,-123.504271,,,0,,2,11
1772,4676,104094,Desmond at Latoria,,48.411549,-123.516779,,,0,,2,11
1773,4677,104095,Desmond at Wendy,,48.413368,-123.514989,,,0,,2,11
1774,3211,100908,Sunheights at Sun Estates,,48.415287,-123.513838,,,0,,2,11
1775,4678,104096,Sunheights at Columbus,,48.417364,-123.515525,,,0,,2,11
1776,4679,104097,Sunheights at Batting,,48.418922,-123.514498,,,0,,2,11
1777,4680,104098,Sunheights at Blue Sky,,48.420025,-123.512114,,,0,,2,11
1778,4681,104099,Fulton at Karger,,48.42124,-123.50852,,,0,,2,11
1779,4682,104100,Bexhill at Bexhill Place,,48.4237,-123.510738,,,0,,2,11
1780,4691,104109,Cuaulta at Zapata,,48.425576,-123.50956,,,0,,2,11
1781,4683,104101,Cuaulta at Zapata,,48.426823,-123.511207,,,0,,2,11
1782,4684,104102,"Walfred, 900 block",,48.427564,-123.514029,,,0,,2,11
1783,4685,104103,Jacklin at Walfred,,48.429928,-123.517672,,,0,,2,11
1784,4686,104104,"Jacklin, 3227 block",,48.432939,-123.515738,,,0,,2,11
1785,4001,101723,Sooke Rd. at Happy Valley,,48.432939,-123.523911,,,0,,2,36
1786,4083,101806,Sooke Rd. at Glenshire,,48.429204,-123.542741,,,0,,2,36
1787,11139,101827,Sooke Rd at Westshore Pkwy,,48.425215,-123.549555,,,0,,2,38
1788,4098,101822,Sooke Rd. at Awsworth,,48.426036,-123.563724,,,0,,2,38
1789,4155,101881,Sooke Rd at Humpback,,48.426224,-123.569148,,,0,,2,38
1790,3790,101501,"Sooke Rd., 3770 block",,48.41133,-123.585888,,,0,,2,38
1791,4173,101902,"Sooke Rd, 4020 block",,48.407489,-123.584208,,,0,,2,38
1792,4176,101905,"Sooke Rd, 4140 block",,48.399109,-123.590311,,,0,,2,38
1793,4203,101938,Sooke Rd at Kangaroo,,48.393487,-123.596912,,,0,,2,38
1794,4222,101957,Sooke Rd at Impala,,48.394322,-123.605993,,,0,,2,38
1795,4232,101967,"Sooke Rd, 4880 block",,48.396867,-123.609468,,,0,,2,38
1796,4247,101987,"Sooke Rd, 4960 block",,48.39808,-123.614855,,,0,,2,38
1797,145228,102549,Sooke at Gillespie,,48.396155,-123.62596,,,0,,2,45
1798,145232,102568,Sooke at Glinz Lake,,48.394408,-123.635586,,,0,,2,42
1799,2810,100496,"Sooke Rd, 5220 block",,48.390956,-123.64113,,,0,,2,42
1800,4331,102081,"Sooke Rd, 5260 block",,48.388611,-123.643742,,,0,,2,42
1801,4335,102085,"Sooke Rd, 5330 block",,48.388321,-123.648457,,,0,,2,42
1802,4343,102093,"Sooke Rd, 5380 block",,48.390811,-123.65116,,,0,,2,42
1803,4347,102097,"Sooke Rd, 5460 block",,48.394836,-123.655139,,,0,,2,42
1804,4352,102102,Sooke Rd at Ludlow,,48.394195,-123.657973,,,0,,2,42
1805,4355,102105,Sooke Rd at Laidlaw,,48.393428,-123.660487,,,0,,2,42
1806,4379,102131,Sooke at Harbourview,,48.391191,-123.667853,,,0,,2,42
1807,4395,102147,Sooke Rd at Saseenos,,48.391078,-123.670603,,,0,,2,42
1808,4402,102154,Sooke Rd at Woodlands,,48.390747,-123.676787,,,0,,2,42
1809,4416,102168,"Sooke Rd, 5940 block",,48.38906,-123.682764,,,0,,2,42
1810,4422,102183,Sooke Rd at Kaltasin,,48.387366,-123.688727,,,0,,2,39
1811,4448,102214,Sooke Rd at Lazzar (Sooke Park & Ride),,48.387895,-123.698741,,,0,,2,42
1812,4463,102236,Sooke Rd at Phillips,,48.383858,-123.705958,,,0,,2,42
1813,4471,102247,Sooke Rd at Terrott,,48.381865,-123.710206,,,0,,2,42
1814,4478,102255,Sooke Rd at Charters,,48.380766,-123.712957,,,0,,2,42
1815,4493,102270,Sooke Rd at Church,,48.379224,-123.717774,,,0,,2,42
1816,4508,102285,Sooke Rd at Townsend - Sooke Town Ctr.,,48.378433,-123.722445,,,0,,2,42
1817,4515,102292,Otter Point at Ayre,,48.378517,-123.724532,,,0,,2,34
1818,4517,102294,Otter Point at Grant,,48.379653,-123.725201,,,0,,2,34
1819,4538,102315,Otter Point at Beaton,,48.383019,-123.732821,,,0,,2,34
1820,4540,102317,Quartz at Otter Point,,48.384253,-123.733726,,,0,,2,34
1821,4548,102325,Pyrite at Rhodonite,,48.383232,-123.735893,,,0,,2,34
1822,4552,102329,Pyrite at Talc,,48.381076,-123.735583,,,0,,2,34
1823,4549,102326,Pyrite at Banner,,48.37841,-123.734624,,,0,,2,34
1824,4554,102331,Grant at French,,48.377024,-123.735221,,,0,,2,34
1825,4562,102339,Grant at Guardian,,48.376431,-123.737227,,,0,,2,34
1826,4573,102350,Grant at Maple,,48.375386,-123.740957,,,0,,2,34
1827,4581,102358,Grant at Winfield,,48.374348,-123.744553,,,0,,2,34
1828,4587,102364,"Grant, 7120 block",,48.373538,-123.747208,,,0,,2,34
1829,4595,102372,Grant at West Coast,,48.372668,-123.750265,,,0,,2,34
1830,4594,102371,West Coast at Ella,,48.371949,-123.749668,,,0,,2,38
1831,4590,102367,West Coast at Croce,,48.370104,-123.747292,,,0,,2,38
1832,4585,102362,"West Coast, 7120 block",,48.367572,-123.743228,,,0,,2,38
1833,4567,102344,West Coast at Whiffin Spit,,48.366071,-123.734929,,,0,,2,38
1834,4555,102332,"West Coast, 6950 block",,48.367481,-123.731036,,,0,,2,38
1835,4531,102308,West Coast at Maple,,48.370573,-123.72819,,,0,,2,38
1836,4522,102299,West Coast at Atherly,,48.375349,-123.724963,,,0,,2,38
1837,2361,100016,Sooke at Townsend - Sooke Town Ctr.,,48.378338,-123.722015,,,0,,2,90
1838,109405,102213,Sooke Rd at Shields,,48.375752,-123.725073,,,0,,2,16
1839,4534,102311,West Coast at Maple,,48.370637,-123.72837,,,0,,2,12
1840,4556,102333,"West Coast, 6960 block",,48.367028,-123.733029,,,0,,2,12
1841,4565,102342,West Coast at Whiffin Spit,,48.365941,-123.736748,,,0,,2,12
1842,4583,102360,"West Coast, 7120 block",,48.368212,-123.743942,,,0,,2,12
1843,4588,102365,West Coast at Croce,,48.370246,-123.747225,,,0,,2,12
1844,4592,102369,Grant at West Coast,,48.372628,-123.749901,,,0,,2,12
1845,4584,102361,"Grant, 7120 block",,48.373336,-123.747431,,,0,,2,12
1846,4579,102356,Grant at Winfield,,48.374442,-123.743721,,,0,,2,12
1847,4568,102345,Grant at Maple,,48.375493,-123.740076,,,0,,2,12
1848,4560,102337,Grant at French,,48.376475,-123.736578,,,0,,2,12
1849,4546,102323,Pyrite at Banner,,48.37849,-123.734363,,,0,,2,12
1850,4550,102327,Pyrite at Beaton,,48.381545,-123.735663,,,0,,2,12
1851,4547,102324,Pyrite at Rhodonite,,48.38344,-123.735536,,,0,,2,12
1852,4542,102319,Quartz at Gatewood,,48.383982,-123.734239,,,0,,2,12
1853,4539,102316,Otter Point at Rhodonite,,48.383229,-123.733252,,,0,,2,12
1854,4516,102293,Otter Point at Eustace,,48.378147,-123.724536,,,0,,2,12
1855,4495,102272,Sooke Rd at Church,,48.379199,-123.717495,,,0,,2,44
1856,4481,102258,Sooke Rd at Dover,,48.380423,-123.713775,,,0,,2,44
1857,4470,102246,Sooke Rd at Drennan,,48.381846,-123.709941,,,0,,2,44
1858,4462,102235,Sooke Rd at Belvista,,48.383903,-123.705545,,,0,,2,42
1859,4447,102212,Sooke Rd at Lazzar (Sooke Park & Ride),,48.387729,-123.697598,,,0,,2,44
1860,4423,102184,Sooke Rd at Kaltasin,,48.387237,-123.688492,,,0,,2,46
1861,4418,102170,"Sooke Rd, 5920 block",,48.389998,-123.678724,,,0,,2,44
1862,4398,102150,Sooke Rd at Saseenos,,48.39085,-123.671958,,,0,,2,44
1863,4375,102127,Sooke Rd at Harbourview,,48.391041,-123.666656,,,0,,2,44
1864,4359,102109,Sooke Rd at Laidlaw,,48.393001,-123.66088,,,0,,2,44
1865,4356,102106,Sooke Rd at Ludlow,,48.394043,-123.658014,,,0,,2,44
1866,4353,102103,"Sooke Rd, 5460 block",,48.394675,-123.655607,,,0,,2,40
1867,4342,102092,"Sooke Rd, 5370 block",,48.390562,-123.651318,,,0,,2,44
1868,4333,102083,"Sooke Rd, 5320 block",,48.387645,-123.647808,,,0,,2,44
1869,2363,100018,"Sooke Rd, 5250 block",,48.389034,-123.642852,,,0,,2,44
1870,4319,102069,Sooke Rd at Glinz Lake Rd,,48.393327,-123.636413,,,0,,2,44
1871,145229,102551,Sooke at Gillespie,,48.396058,-123.625658,,,0,,2,47
1872,4241,101980,"Sooke Rd, 4960 block",,48.397942,-123.614379,,,0,,2,40
1873,4230,101965,"Sooke Rd, 4880 block",,48.39651,-123.609307,,,0,,2,40
1874,4221,101956,Sooke Rd at Impala,,48.393841,-123.605631,,,0,,2,40
1875,4202,101937,Sooke Rd at Kangaroo,,48.392942,-123.597979,,,0,,2,40
1876,4174,101903,"Sooke Rd, 4130 block",,48.399259,-123.589446,,,0,,2,40
1877,4185,101916,"Sooke Rd, 4000 block",,48.409573,-123.585279,,,0,,2,40
1878,4092,101815,Sooke Rd. at Awsworth,,48.42582,-123.563117,,,0,,2,40
1879,11172,101860,Sooke Rd at Westshore Pkwy,,48.425108,-123.548787,,,0,,2,38
1880,3929,101648,Sooke Rd. at Jacklin,,48.433706,-123.514466,,,0,,2,10
1881,3872,101585,Sooke Rd. at Cecil Blogg,,48.431807,-123.509345,,,0,,2,10
1882,3841,101552,Sooke Rd. at Fulton,,48.429701,-123.505448,,,0,,2,10
1883,78680,102068,Sooke Rd. at Carran,,48.432258,-123.497047,,,0,,2,10
1884,3794,101505,Sooke Rd. at Lynnlark,,48.43168,-123.498902,,,0,,2,8
1885,3837,101548,Sooke Rd. at Fulton,,48.42992,-123.505577,,,0,,2,8
1886,3867,101580,Sooke Rd. at Cecil Blogg,,48.432308,-123.510001,,,0,,2,8
1887,4494,102271,Church at Sooke Rd,,48.379479,-123.718461,,,0,,2,4
1888,4498,102275,Church at Country,,48.381928,-123.719958,,,0,,2,4
1889,4501,102278,Church Rd at Church St,,48.384589,-123.722334,,,0,,2,4
1890,4505,102282,Church at Arranwood,,48.38672,-123.723676,,,0,,2,4
1891,4520,102297,Helgesen at Cedar Ridge,,48.389035,-123.728228,,,0,,2,4
1892,4536,102313,Helgesen at Otter Point,,48.387589,-123.733288,,,0,,2,4
1893,4543,102320,Otter Point at Burr,,48.391261,-123.736775,,,0,,2,4
1894,4578,102355,Otter Point at Pascoe,,48.396712,-123.746364,,,0,,2,4
1895,4593,102370,Otter Point at Sarah,,48.396846,-123.754326,,,0,,2,4
1896,4613,102392,Otter Point at Young Lake,,48.396095,-123.767945,,,0,,2,4
1897,116846,100067,Otter Point Road at Butler,,48.394837,-123.772792,,,0,,2,4
1898,4623,102411,Otter Point at Ramsden,,48.394068,-123.777934,,,0,,2,4
1899,4639,102435,Kemp Lake at Milligan,,48.381733,-123.790755,,,0,,2,4
1900,4640,102438,"Kemp Lake, 2450 block",,48.376246,-123.791918,,,0,,2,4
1901,4641,102439,"Kemp Lake, 2320 block",,48.371474,-123.794637,,,0,,2,4
1902,4643,102441,"Kemp Lake, 2230 block",,48.367731,-123.795435,,,0,,2,4
1903,4642,102440,West Coast at Kemp Lake,,48.366073,-123.793315,,,0,,2,4
1904,4631,102422,"West Coast, 7750 block",,48.367138,-123.783989,,,0,,2,4
1905,4575,102352,Whiffin Spit at Wright,,48.363346,-123.737367,,,0,,2,4
1906,4569,102346,Whiffin Spit at Deerlepe,,48.358319,-123.734304,,,0,,2,4
1907,4553,102330,Dufour at Whiffin Spit,,48.357485,-123.728391,,,0,,2,4
1908,4551,102328,Dufour at Deerlepe,,48.359799,-123.729746,,,0,,2,4
1909,4574,102351,Whiffin Spit at Wright,,48.363329,-123.737194,,,0,,2,4
1910,4444,102209,"Llanilar, 6230 block",,48.365533,-123.690327,,,0,,2,14
1911,4445,102210,Llanilar at Hensbro,,48.363188,-123.6896,,,0,,2,10
1912,4424,102186,Andover at Copper Mine,,48.362993,-123.678562,,,0,,2,10
1913,4430,102195,Copper Mine at Andover,,48.363761,-123.678884,,,0,,2,10
1914,4414,102166,E Sooke Rd at Raglan,,48.36413,-123.673816,,,0,,2,10
1915,4394,102146,"E Sooke Rd, 5890 block",,48.359642,-123.660724,,,0,,2,10
1916,4381,102133,E Sooke at Parkheights,,48.358261,-123.655877,,,0,,2,10
1917,4365,102116,E Sooke Rd at Boardman,,48.358008,-123.646544,,,0,,2,10
1918,4357,102107,E Sooke Rd at Gillespie,,48.354362,-123.642634,,,0,,2,10
1919,4338,102088,Gillespie at Mt Matheson,,48.358696,-123.633791,,,0,,2,7
1920,4326,102076,Gillespie at Roche Cove Bridge,,48.37239,-123.632694,,,0,,2,7
1921,4312,102061,"Gillespie, 1590 block",,48.384037,-123.629757,,,0,,2,7
1922,4307,102056,"Gillespie, 1890 block",,48.391647,-123.631536,,,0,,2,7
1923,145230,102552,Gillepsie at Sooke,,48.395857,-123.626957,,,0,,2,7
1924,4426,102189,Kaltasin at Sooke Rd,,48.386542,-123.687913,,,0,,2,5
1925,4431,102196,Kaltasin at Seabroom,,48.383708,-123.689233,,,0,,2,5
1926,4421,102182,Kaltasin at Seabroom,,48.382248,-123.690003,,,0,,2,5
1927,4438,102203,Glenidle at Idlemore,,48.381587,-123.692128,,,0,,2,5
1928,4432,102197,Idlemore at Glenidle,,48.384031,-123.691688,,,0,,2,5
1929,4464,102238,SEAPARC Recreation Ctr,,48.386275,-123.708805,,,0,,2,10
1930,4467,102241,Sunriver at De Mamiel,,48.393079,-123.711378,,,0,,2,5
1931,4519,102296,Sunriver at De Mamiel,,48.394342,-123.714523,,,0,,2,5
1932,4541,102318,Sunriver at Driftwood,,48.395607,-123.719115,,,0,,2,5
1933,4345,102095,Sunriver at Riverstone,,48.397055,-123.721192,,,0,,2,5
1934,4315,102064,"Driftwood, 2430 block",,48.396152,-123.722085,,,0,,2,5
1935,4452,102219,Sunriver at Driftwood,,48.395424,-123.718631,,,0,,2,5
1936,4474,102250,Sunriver at Poplar,,48.393398,-123.713656,,,0,,2,5
1937,4468,102242,Sunriver at De Mamiel,,48.392952,-123.711377,,,0,,2,5
1938,4190,101923,Sooke Rd at Gillespie - 17 Mile,,48.394086,-123.627406,,,0,,2,7
1939,4310,102059,"Gillespie, 1890 block",,48.391567,-123.631699,,,0,,2,7
1940,4314,102063,"Gillespie, 1610 block",,48.384469,-123.630213,,,0,,2,7
1941,121449,102459,"Gillespie, 1424 Block",,48.376974,-123.629601,,,0,,2,7
1942,4328,102078,Gillespie at Roche Cove Bridge,,48.370533,-123.633218,,,0,,2,7
1943,4340,102090,Gillespie at Mt Matheson,,48.358032,-123.635803,,,0,,2,7
1944,4354,102104,E Sooke Rd at Gillespie,,48.354454,-123.642476,,,0,,2,10
1945,4366,102117,E Sooke Rd at Boardman,,48.358625,-123.648601,,,0,,2,10
1946,4382,102134,E Sooke Rd at Parkheights,,48.358386,-123.655966,,,0,,2,10
1947,4393,102145,E Sooke Rd 5900 block,,48.359909,-123.660873,,,0,,2,10
1948,4415,102167,E Sooke Rd at Raglan,,48.364451,-123.67433,,,0,,2,10
1949,2438,100108,East Sooke at Llanilar,,48.366422,-123.684065,,,0,,2,10
1950,109589,102406,East Sooke at Seedtree,,48.350163,-123.637478,,,0,,2,3
1951,109591,102408,East Sooke at Becher Bay,,48.339955,-123.631559,,,0,,2,3
1952,109418,102230,East Sooke at Whale View,,48.33716,-123.620475,,,0,,2,3
1953,109420,102232,East Sooke at Spirit Bay,,48.338019,-123.606365,,,0,,2,3
1954,109437,102252,East Sooke at Sutiacum,,48.342377,-123.596145,,,0,,2,3
1955,109580,102397,Rocky Point at Pedder Bay,,48.351596,-123.582091,,,0,,2,3
1956,109576,102393,Rocky Point at Malloch,,48.356969,-123.579089,,,0,,2,3
1957,109564,102381,Rocky Point at 5159 Blk,,48.362448,-123.567835,,,0,,2,3
1958,109611,102430,Rocky Point at Windover,,48.364837,-123.555562,,,0,,2,3
1959,109613,102432,Rocky Point at Windover,,48.365081,-123.555532,,,0,,2,3
1960,109573,102390,Rocky Point Rd at 5157 Blk,,48.362755,-123.567477,,,0,,2,3
1961,109577,102394,Rocky Point at Galloping Goose Trail,,48.355518,-123.580415,,,0,,2,3
1962,109581,102398,Rocky Point at Pedder Bay,,48.351754,-123.582343,,,0,,2,3
1963,109601,102418,East Sooke at Sutiacum,,48.342782,-123.596168,,,0,,2,3
1964,109597,102414,East Sooke at Spirit Bay,,48.338171,-123.606234,,,0,,2,3
1965,109593,102410,East Sooke at Whale View,,48.337324,-123.620653,,,0,,2,3
1966,109590,102407,East Sooke at Becher Bay,,48.340172,-123.631431,,,0,,2,3
1967,109586,102403,East Sooke at Seedtree,,48.350005,-123.637175,,,0,,2,3
1968,3472,101177,Langford Pkwy at Veterans Memorial Pkwy,,48.442233,-123.50389,,,0,,2,2
1969,3423,101127,Langford Pkwy at Attree,,48.443176,-123.507946,,,0,,2,2
1970,52647,101981,Langford Pkwy at Lakepoint Way,,48.445205,-123.534013,,,0,,2,2
1971,3478,101184,Westshore Pkwy at Bombardier,,48.443698,-123.536351,,,0,,2,2
1972,3624,101334,Westshore Pkwy at Commander Crt,,48.441561,-123.536189,,,0,,2,2
1973,3479,101185,Westshore Pkwy at Commander Crt,,48.442094,-123.535551,,,0,,2,2
1974,3473,101178,Westshore Pkwy at Bombardier,,48.444108,-123.536688,,,0,,2,2
1975,4646,102445,Langford Pkwy at Phipps,,48.44201,-123.503961,,,0,,2,2
1976,3805,101516,Veterans Memorial Pkwy at Goldstream,,48.446092,-123.496041,,,0,,2,2
